,file,artist,genre,style
12919,Art_Nouveau_Modern/raphael-kirchner_geisha-9.jpg,19,2,2
12920,Art_Nouveau_Modern/raphael-kirchner_greek-virgins-1900-8.jpg,19,6,2
12921,Art_Nouveau_Modern/raphael-kirchner_girls-with-good-luck-charms-9.jpg,19,2,2
12922,Art_Nouveau_Modern/raphael-kirchner_greek-girls-7.jpg,19,6,2
12923,Art_Nouveau_Modern/raphael-kirchner_couples-between-red-borders-1901-2.jpg,19,2,2
12924,Art_Nouveau_Modern/raphael-kirchner_hearst-s-sunday-american-1917.jpg,19,3,2
12925,Art_Nouveau_Modern/raphael-kirchner_maid-of-athens-1900-4.jpg,19,2,2
12926,Art_Nouveau_Modern/raphael-kirchner_boys-and-girls-at-sea-5.jpg,19,2,2
12927,Art_Nouveau_Modern/raphael-kirchner_the-players-pastel-on-paper.jpg,19,2,2
12928,Art_Nouveau_Modern/raphael-kirchner_geisha-6.jpg,19,2,2
12929,Art_Nouveau_Modern/raphael-kirchner_a-girl-holding-a-rose-1916.jpg,19,2,2
12930,Art_Nouveau_Modern/raphael-kirchner_nude-drawings-18.jpg,19,5,2
12931,Art_Nouveau_Modern/raphael-kirchner_greek-virgins-1900-1.jpg,19,2,2
12932,Art_Nouveau_Modern/raphael-kirchner_nude-drawings-14.jpg,19,5,2
12933,Art_Nouveau_Modern/raphael-kirchner_vivienne-segal-1.jpg,19,6,2
12934,Art_Nouveau_Modern/raphael-kirchner_ice-flowers-1899-2.jpg,19,2,2
12935,Art_Nouveau_Modern/raphael-kirchner_viennese-1.jpg,19,2,2
12936,Art_Nouveau_Modern/raphael-kirchner_portrait-of-girls-with-grey-border-1902.jpg,19,6,2
12937,Art_Nouveau_Modern/raphael-kirchner_maid-of-athens-1900-5.jpg,19,2,2
12938,Art_Nouveau_Modern/raphael-kirchner_nude-drawings.jpg,19,5,2
12939,Art_Nouveau_Modern/raphael-kirchner_boys-and-girls-at-sea-7.jpg,19,2,2
12940,Art_Nouveau_Modern/raphael-kirchner_laundry-woman.jpg,19,2,2
12941,Art_Nouveau_Modern/raphael-kirchner_boys-and-girls-at-sea-1.jpg,19,2,2
12942,Art_Nouveau_Modern/raphael-kirchner_fantasy-1914.jpg,19,2,2
12943,Art_Nouveau_Modern/raphael-kirchner_nude-drawings-15.jpg,19,5,2
12944,Art_Nouveau_Modern/raphael-kirchner_the-embrace.jpg,19,2,2
12945,Art_Nouveau_Modern/raphael-kirchner_deadly-sins-4.jpg,19,5,2
12946,Art_Nouveau_Modern/raphael-kirchner_girls-with-good-luck-charms-7.jpg,19,2,2
12947,Art_Nouveau_Modern/raphael-kirchner_melisande-1916.jpg,19,6,2
12948,Art_Nouveau_Modern/raphael-kirchner_boys-and-girls-at-sea-2.jpg,19,2,2
12949,Art_Nouveau_Modern/raphael-kirchner_greek-girls-5.jpg,19,6,2
12950,Art_Nouveau_Modern/raphael-kirchner_ice-flowers-1899.jpg,19,2,2
12951,Art_Nouveau_Modern/raphael-kirchner_sketch-for-single-items.jpg,19,8,2
12952,Art_Nouveau_Modern/raphael-kirchner_the-implaquable-siska.jpg,19,6,2
12953,Art_Nouveau_Modern/raphael-kirchner_ice-flowers-1899-4.jpg,19,2,2
12954,Art_Nouveau_Modern/raphael-kirchner_marcelle-earle.jpg,19,6,2
12955,Art_Nouveau_Modern/raphael-kirchner_boys-and-girls-at-sea-8.jpg,19,2,2
12956,Art_Nouveau_Modern/raphael-kirchner_portraits-of-viennese-ladies-1901-4.jpg,19,6,2
12957,Art_Nouveau_Modern/raphael-kirchner_marionettes-5.jpg,19,2,2
12958,Art_Nouveau_Modern/raphael-kirchner_gleaner.jpg,19,6,2
12959,Art_Nouveau_Modern/raphael-kirchner_girls-with-good-luck-charms-6.jpg,19,2,2
12960,Art_Nouveau_Modern/raphael-kirchner_nude-drawings-16.jpg,19,8,2
12961,Art_Nouveau_Modern/raphael-kirchner_at-serail.jpg,19,2,2
12962,Art_Nouveau_Modern/raphael-kirchner_couples-between-red-borders-1901-4.jpg,19,2,2
12963,Symbolism/salvador-dali_er-tu-puer-prophetia-altissimi-luke-1-76.jpg,21,7,14
12964,Symbolism/salvador-dali_filius-prodigus-1964.jpg,21,7,14
12965,Symbolism/salvador-dali_mulier-e-latere-viri-1967.jpg,21,7,14
12966,Symbolism/salvador-dali_trulla-caementarii-in-manu-domini-amos-7-7-1967.jpg,21,7,14
12967,Post_Impressionism/salvador-dali_figure-at-a-table-portrait-of-my-sister.jpg,21,6,11
12968,Symbolism/salvador-dali_ecce-quasi-filius-hominis-in-nubibus-us-caeli-ezekiel-1-4-1967.jpg,21,7,14
12969,Realism/salvador-dali_geodesic-portrait-of-gala.jpg,21,6,12
12970,Realism/salvador-dali_jug-1923.jpg,21,9,12
12971,Post_Impressionism/salvador-dali_the-lane-to-port-lligat-with-view-of-cap-creus.jpg,21,4,11
12972,Realism/salvador-dali_gala-s-foot-left-panel.jpg,21,6,12
12973,Expressionism/salvador-dali_untitled-female-nude-on-a-palette.jpg,21,5,5
12974,Pointillism/salvador-dali_nude-in-a-landscape.jpg,21,5,10
12975,Expressionism/salvador-dali_view-of-pubol.jpg,21,4,5
12976,Symbolism/salvador-dali_et-baptizatus-est-a-ioanne-in-iordane-luke-3-3.jpg,21,7,14
12977,Expressionism/salvador-dali_roger-freeing-angelica-st-george-and-the-damsel.jpg,21,7,5
12978,Cubism/salvador-dali_figures-lying-on-the-sand.jpg,21,2,4
12979,Post_Impressionism/salvador-dali_still-life-with-two-lemons.jpg,21,9,11
12980,Expressionism/salvador-dali_scene-in-the-courtyard-of-the-escorial-with-a-figure-in-the-foreground-inspired-by-michelangelo.jpg,21,2,5
12981,Post_Impressionism/salvador-dali_still-life-by-a-window.jpg,21,9,11
12982,Post_Impressionism/salvador-dali_portrait-of-luis-bunuel-1900-83-1924.jpg,21,6,11
12983,Symbolism/salvador-dali_iesus-super-mare-ambulans-matthew-14-26-1964.jpg,21,7,14
12984,Post_Impressionism/salvador-dali_portrait-of-bobo-rockefeller-unfinished.jpg,21,6,11
12985,Expressionism/salvador-dali_portrait-of-my-father-1.jpg,21,6,5
12986,Realism/salvador-dali_duck.jpg,21,9,12
12987,Symbolism/salvador-dali_tolle-tolle-crucifige-eum-john-19-15-1967.jpg,21,7,14
12988,Post_Impressionism/salvador-dali_pianc.jpg,21,1,11
12989,Realism/salvador-dali_portrait-of-nada-pachevich.jpg,21,6,12
12990,Realism/salvador-dali_the-infant-jesus.jpg,21,7,12
12991,Expressionism/salvador-dali_the-tree.jpg,21,4,5
12992,Realism/salvador-dali_galarina-1945.jpg,21,6,12
12993,Realism/salvador-dali_the-duke-of-urbino-portrait-of-count-theo-rossi-di-montelera.jpg,21,6,12
12994,Post_Impressionism/salvador-dali_nude-in-the-water.jpg,21,5,11
12995,Expressionism/salvador-dali_untitled-male-nude-in-a-landscape.jpg,21,5,5
12996,Cubism/salvador-dali_still-life-3.jpg,21,9,4
12997,Symbolism/salvador-dali_et-ligaverunt-corpus-iesu-linteis-cum-aromatibu-1964.jpg,21,7,14
12998,Cubism/salvador-dali_cubist-composition-portrait-of-a-seated-person-holding-a-letter.jpg,21,6,4
12999,Cubism/salvador-dali_still-life-by-moonlight.jpg,21,9,4
13000,Realism/salvador-dali_dali-from-the-back-painting-gala-from-the-back-eternalized-by-six-virtual-corneas-provisionally-1973.jpg,21,6,12
13001,Symbolism/salvador-dali_cadaver-in-seoulchro-elisei-2-kings-13-21-1967.jpg,21,7,14
13002,Cubism/salvador-dali_head-of-a-woman.jpg,21,6,4
13003,Realism/salvador-dali_untitled-still-life-with-lilies.jpg,21,9,12
13004,Symbolism/salvador-dali_mane-thecel-phares-1967.jpg,21,7,14
13005,Symbolism/salvador-dali_emissa-voce-magna-expiravit-mark-15-37-1967.jpg,21,7,14
13006,Post_Impressionism/salvador-dali_portrait-of-maria-carbona-1.jpg,21,8,11
13007,Realism/salvador-dali_living-still-life.jpg,21,9,12
13008,Realism/salvador-dali_portrait-of-reinaldo-herrera-marquis-de-torre-casa.jpg,21,6,12
13009,Abstract_Expressionism/salvador-dali_christ-from-the-apocalypse-of-st-john.jpg,21,7,0
13010,Expressionism/salvador-dali_two-gypsy-lads-1921.jpg,21,6,5
13011,Expressionism/salvador-dali_grandmother-ana-sewing.jpg,21,2,5
13012,Symbolism/salvador-dali_ego-sum-dominus-deus-tuus-exodus-34-28-1967.jpg,21,7,14
13013,Symbolism/salvador-dali_angel-of-light.jpg,21,7,14
13014,Symbolism/salvador-dali_ionas-in-ventre-piscis-1967.jpg,21,7,14
13015,Post_Impressionism/salvador-dali_the-station-at-figueras.jpg,21,4,11
13016,Expressionism/salvador-dali_woman-nursing-her-son.jpg,21,2,5
13017,Realism/salvador-dali_untitled-still-life-with-white-cloth.jpg,21,9,12
13018,Symbolism/salvador-dali_aquae-diluvii-super-terram-genesis-6-17-1967.jpg,21,7,14
13019,Impressionism/salvador-dali_cala-nans.jpg,21,4,7
13020,Symbolism/salvador-dali_quis-ascendet-in-mentem-domini-1967.jpg,21,7,14
13021,Realism/salvador-dali_gala-as-madonna-of-port-lligat.jpg,21,6,12
13022,Cubism/salvador-dali_still-life-with-moonight.jpg,21,9,4
13023,Expressionism/salvador-dali_the-picnic.jpg,21,4,5
13024,Realism/salvador-dali_hannibal-crossing-the-aps.jpg,21,4,12
13025,Cubism/salvador-dali_homage-to-erik-satie.jpg,21,6,4
13026,Realism/salvador-dali_the-virgin-of-guadalupe.jpg,21,7,12
13027,Post_Impressionism/salvador-dali_landscape-cadaques-1920.jpg,21,4,11
13028,Post_Impressionism/salvador-dali_dutch-interior.jpg,21,2,11
13029,Realism/salvador-dali_portrait-of-sefiora-abadal-de-argemi.jpg,21,6,12
13030,Symbolism/salvador-dali_ecce-virgo-concipiet-isaiah-7-14-1967.jpg,21,7,14
13031,Symbolism/salvador-dali_arca-foederis-1967.jpg,21,7,14
13032,Post_Impressionism/salvador-dali_female-seated-nud.jpg,21,5,11
13033,Impressionism/salvador-dali_llane-beach-cadaques.jpg,21,4,7
13034,Impressionism/salvador-dali_orchard-at-llane-cadaques-1920.jpg,21,4,7
13035,Realism/salvador-dali_the-prince-of-sleep-el-principe-de-ensueno-1979.jpg,21,6,12
13036,Realism/salvador-dali_mme-reese.jpg,21,6,12
13037,Expressionism/salvador-dali_don-salvador-and-ana-maria-dali.jpg,21,6,5
13038,Cubism/salvador-dali_crystalline-still-life.jpg,21,9,4
13039,Symbolism/salvador-dali_abraham-pater-multarem-gentium-genesis-12-1f-1967.jpg,21,7,14
13040,Symbolism/salvador-dali_nummularii-de-templo-eiecti-john-2-16-1967.jpg,21,7,14
13041,Post_Impressionism/salvador-dali_still-life-2.jpg,21,9,11
13042,Symbolism/salvador-dali_tu-est-petrus-mathew-16-15f-1967.jpg,21,7,14
13043,Expressionism/salvador-dali_to-meli.jpg,21,2,5
13044,Post_Impressionism/salvador-dali_punta-es-baluard-de-la-riba-d-en-pitxot-1919.jpg,21,4,11
13045,Realism/salvador-dali_the-lacemaker-after-vermeer-1955.jpg,21,6,12
13046,Expressionism/salvador-dali_source-in-the-hornet.jpg,21,4,5
13047,Expressionism/salvador-dali_the-pyramids-and-the-sphynx-of-gizeh.jpg,21,4,5
13048,Abstract_Expressionism/salvador-dali_arabs-the-death-of-raimundus-lullus.jpg,21,0,0
13049,Realism/salvador-dali_portrait-of-mrs-fagen.jpg,21,6,12
13050,Expressionism/salvador-dali_pieta-1.jpg,21,7,5
13051,Symbolism/salvador-dali_ecce-homo-1967.jpg,21,7,14
13052,Impressionism/salvador-dali_landscape-2.jpg,21,4,7
13053,Realism/salvador-dali_gala-s-foot-right-panel.jpg,21,6,12
13054,Realism/salvador-dali_gala-contemplate-corpus-hypercubus.jpg,21,6,12
13055,Realism/salvador-dali_three-apparitions-of-the-visage-of-gala.jpg,21,6,12
13056,Expressionism/salvador-dali_reading-family-scene-by-lamplight.jpg,21,2,5
13057,Post_Impressionism/salvador-dali_portdogue-1919.jpg,21,4,11
13058,Post_Impressionism/salvador-dali_still-life-6.jpg,21,9,11
13059,Symbolism/salvador-dali_planctus-david-in-mortem-saul-1967.jpg,21,7,14
13060,Expressionism/salvador-dali_portrait-of-my-first-cousin.jpg,21,6,5
13061,Impressionism/salvador-dali_landscape-3.jpg,21,4,7
13062,Abstract_Expressionism/salvador-dali_study-for-deoxyribonucleic-acid-arabs-1.jpg,21,8,0
13063,Expressionism/salvador-dali_crepuscular-old-man-1918.jpg,21,6,5
13064,Symbolism/salvador-dali_maria-conferens-in-corde-suo-matthew-1-23-1967.jpg,21,7,14
13065,Post_Impressionism/salvador-dali_port-alguer.jpg,21,1,11
13066,Realism/salvador-dali_still-life-fish-with-red-bowl-1924.jpg,21,9,12
13067,Cubism/salvador-dali_figure-on-the-rocks.jpg,21,2,4
13068,Expressionism/salvador-dali_santa-creus-festival-in-figueras-the-circus.jpg,21,2,5
13069,Abstract_Expressionism/salvador-dali_portrait-of-st-jerome.jpg,21,7,0
13070,Post_Impressionism/salvador-dali_noon-barracks-of-port-lligat-1956.jpg,21,2,11
13071,Naive_Art_Primitivism/salvador-dali_el-escorial-and-catastrophe-form-calligraphy.jpg,21,1,8
13072,Impressionism/salvador-dali_port-dogue-cadaques.jpg,21,4,7
13073,Impressionism/salvador-dali_glass-of-wine-and-boat-1956.jpg,21,9,7
13074,Impressionism/salvador-dali_portdogue-and-mount-pani-from-ayuntamiento.jpg,21,4,7
13075,Expressionism/salvador-dali_portrait-of-jaume-miravidles-1922.jpg,21,6,5
13076,Symbolism/salvador-dali_angelus-excussit-flammamignis-daniel-3-23-1967.jpg,21,7,14
13077,Expressionism/salvador-dali_portrait-of-a-woman-unfinished.jpg,21,6,5
13078,Cubism/salvador-dali_still-life-4.jpg,21,9,4
13079,Post_Impressionism/salvador-dali_olive-trees-landscape-at-cadaques.jpg,21,4,11
13080,Naive_Art_Primitivism/marc-chagall_paradise-1960-1.jpg,12,7,8
13081,Naive_Art_Primitivism/marc-chagall_jacob-sees-in-a-dream-a-ladder-touching-the-sky-in-which-the-angels-of-god-ascending-and.jpg,12,7,8
13082,Naive_Art_Primitivism/marc-chagall_the-lovers-heaven-1964.jpg,12,2,8
13083,Naive_Art_Primitivism/marc-chagall_dance-1962.jpg,12,2,8
13084,Naive_Art_Primitivism/marc-chagall_jacob-s-ladder-1973.jpg,12,7,8
13085,Naive_Art_Primitivism/marc-chagall_the-creation-of-man-1958.jpg,12,7,8
13086,Naive_Art_Primitivism/marc-chagall_the-creation-of-man-1958-1.jpg,12,7,8
13087,Naive_Art_Primitivism/marc-chagall_jacob-wrestling-with-the-angel-2.jpg,12,7,8
13088,Naive_Art_Primitivism/marc-chagall_miriam-sister-of-moses-dances-with-her-friends-to-celebrate-the-deliverance-of-israel-exodus-xv.jpg,12,7,8
13089,Naive_Art_Primitivism/marc-chagall_sobakevich-at-table.jpg,12,3,8
13090,Naive_Art_Primitivism/marc-chagall_lilacs-1980.jpg,12,2,8
13091,Naive_Art_Primitivism/marc-chagall_the-avenue-of-opera-1969.jpg,12,2,8
13092,Naive_Art_Primitivism/marc-chagall_david-and-absalom-1956.jpg,12,7,8
13093,Naive_Art_Primitivism/marc-chagall_moses-receiving-the-tablets-of-the-law-from-god-on-mount-sinai-exodus-xxiv-15-18.jpg,12,7,8
13094,Naive_Art_Primitivism/marc-chagall_a-jew.jpg,12,6,8
13095,Naive_Art_Primitivism/marc-chagall_view-from-a-window-vitebsk.jpg,12,1,8
13096,Naive_Art_Primitivism/marc-chagall_noah-s-ark-4.jpg,12,8,8
13097,Naive_Art_Primitivism/marc-chagall_illustration-to-nikolai-gogol-s-dead-souls-2.jpg,12,3,8
13098,Naive_Art_Primitivism/marc-chagall_celebration-1982.jpg,12,2,8
13099,Naive_Art_Primitivism/marc-chagall_moses-receiving-the-tablets-of-law-6.jpg,12,7,8
13100,Naive_Art_Primitivism/marc-chagall_moses-sees-the-sufferings-of-his-people.jpg,12,7,8
13101,Naive_Art_Primitivism/marc-chagall_then-said-the-king-in-himself-1948.jpg,12,3,8
13102,Naive_Art_Primitivism/marc-chagall_moses-with-the-burning-bush-4.jpg,12,8,8
13103,Naive_Art_Primitivism/marc-chagall_praying-1983.jpg,12,2,8
13104,Cubism/marc-chagall_mazin-the-poet.jpg,12,6,4
13105,Naive_Art_Primitivism/marc-chagall_the-house-in-grey-1917.jpg,12,1,8
13106,Naive_Art_Primitivism/marc-chagall_angel-with-a-sword-1956.jpg,12,7,8
13107,Naive_Art_Primitivism/marc-chagall_moses-with-the-tablets-of-the-law-1956.jpg,12,7,8
13108,Naive_Art_Primitivism/marc-chagall_weeping-of-jeremiah-1956.jpg,12,7,8
13109,Naive_Art_Primitivism/marc-chagall_lot-s-daughters-1931.jpg,12,7,8
13110,Naive_Art_Primitivism/marc-chagall_illustration-for-louis-aragon-s-work-one-who-says-things-without-saying-anything-1976-11.jpg,12,3,8
13111,Naive_Art_Primitivism/marc-chagall_tchitchikov-s-dreams.jpg,12,3,8
13112,Naive_Art_Primitivism/marc-chagall_the-mission-of-bezaleel-1966.jpg,12,7,8
13113,Naive_Art_Primitivism/marc-chagall_elijah-met-at-the-gate-of-zarephath-a-widow-trying-to-collect-firewood-which-on-the-order-of.jpg,12,7,8
13114,Naive_Art_Primitivism/marc-chagall_under-the-snow-1964.jpg,12,2,8
13115,Naive_Art_Primitivism/marc-chagall_king-david-1974-1.jpg,12,7,8
13116,Naive_Art_Primitivism/marc-chagall_moses-with-the-tablets-of-the-law-1956-2.jpg,12,7,8
13117,Expressionism/marc-chagall_the-spoonful-of-milk-1912.jpg,12,2,5
13118,Naive_Art_Primitivism/marc-chagall_moses-and-angel-1970.jpg,12,7,8
13119,Cubism/marc-chagall_the-fiddler-1914.jpg,12,2,4
13120,Naive_Art_Primitivism/marc-chagall_moses-and-aaron-with-the-elders-1966.jpg,12,7,8
13121,Naive_Art_Primitivism/marc-chagall_moses-1956.jpg,12,7,8
13122,Naive_Art_Primitivism/marc-chagall_the-sacrifice-of-isaac-1966.jpg,12,7,8
13123,Cubism/marc-chagall_the-promenade-1918.jpg,12,2,4
13124,Naive_Art_Primitivism/marc-chagall_noah-s-ark.jpg,12,8,8
13125,Naive_Art_Primitivism/marc-chagall_the-story-of-the-rooster-the-little-goat-2.jpg,12,3,8
13126,Naive_Art_Primitivism/marc-chagall_illustration-for-louis-aragon-s-work-one-who-says-things-without-saying-anything-1976-2.jpg,12,3,8
13127,Naive_Art_Primitivism/marc-chagall_samuel-is-pouring-anointing-oil-to-saul-s-head-in-sign-of-coronation-him-as-king-of-israel-i.jpg,12,7,8
13128,Naive_Art_Primitivism/marc-chagall_david-and-bathsheba-1956-1.jpg,12,7,8
13129,Naive_Art_Primitivism/marc-chagall_cain-and-abel-1960.jpg,12,7,8
13130,Naive_Art_Primitivism/marc-chagall_samson-kills-a-young-lion-judges-xiv-5-6.jpg,12,7,8
13131,Naive_Art_Primitivism/marc-chagall_youthfulness-1985.jpg,12,2,8
13132,Naive_Art_Primitivism/marc-chagall_abraham-approaching-sodom-with-three-angels-genesis-xviii-16-1956.jpg,12,7,8
13133,Naive_Art_Primitivism/marc-chagall_he-went-up-to-the-couch-1938.jpg,12,3,8
13134,Naive_Art_Primitivism/marc-chagall_chichikov-shaves.jpg,12,3,8
13135,Naive_Art_Primitivism/marc-chagall_fiddler-with-ruster-1982.jpg,12,2,8
13136,Naive_Art_Primitivism/marc-chagall_hagar-in-the-desert-1960.jpg,12,7,8
13137,Naive_Art_Primitivism/marc-chagall_sarah-and-angels-1960.jpg,12,7,8
13138,Naive_Art_Primitivism/marc-chagall_untitled-the-cover-of-bible-1960.jpg,12,7,8
13139,Naive_Art_Primitivism/marc-chagall_having-heard-the-death-of-jonathan-that-his-dearest-friend-has-been-killed-in-battle-against.jpg,12,7,8
13140,Naive_Art_Primitivism/marc-chagall_the-young-samuel-the-priest-s-servant-heard-that-he-is-called-by-god-eli-and-he-were-sleeping.jpg,12,7,8
13141,Naive_Art_Primitivism/marc-chagall_the-vision-of-moses-1968-1.jpg,12,7,8
13142,Naive_Art_Primitivism/marc-chagall_under-the-walls-of-jericho-joshua-listens-god-s-orders-which-requiring-him-to-sound-trumpets.jpg,12,7,8
13143,Cubism/marc-chagall_russian-village-under-the-moon-1911.jpg,12,4,4
13144,Naive_Art_Primitivism/marc-chagall_blessing-of-ephraim-and-manasseh-1931.jpg,12,7,8
13145,Naive_Art_Primitivism/marc-chagall_after-the-flood-noah-offering-a-sacrifice-to-god-genesis-viii-20-22.jpg,12,7,8
13146,Naive_Art_Primitivism/marc-chagall_then-the-old-woman-mounted-on-the-ifrit-s-back-1948.jpg,12,3,8
13147,Naive_Art_Primitivism/marc-chagall_illustration-for-louis-aragon-s-work-one-who-says-things-without-saying-anything-1976-5.jpg,12,3,8
13148,Naive_Art_Primitivism/marc-chagall_study-to-the-jacob-s-dream-1.jpg,12,8,8
13149,Naive_Art_Primitivism/marc-chagall_joshua-1931.jpg,12,7,8
13150,Expressionism/marc-chagall_mania-cutting-bread-1914.jpg,12,2,5
13151,Naive_Art_Primitivism/marc-chagall_the-return-of-the-prodigal-son-1975.jpg,12,7,8
13152,Cubism/marc-chagall_the-pinch-of-snuff-1912.jpg,12,2,4
13153,Naive_Art_Primitivism/marc-chagall_a-green-tree-with-lovers-1980.jpg,12,2,8
13154,Naive_Art_Primitivism/marc-chagall_illustration-for-louis-aragon-s-work-one-who-says-things-without-saying-anything-1976-22.jpg,12,3,8
13155,Naive_Art_Primitivism/marc-chagall_gathering-of-peasants.jpg,12,3,8
13156,Expressionism/marc-chagall_war-1915.jpg,12,2,5
13157,Naive_Art_Primitivism/marc-chagall_rebellious-prophet-was-killed-by-a-lion-i-kings-xiii-24-28.jpg,12,7,8
13158,Naive_Art_Primitivism/marc-chagall_the-sacrifice-of-isaac-5.jpg,12,8,8
13159,Naive_Art_Primitivism/marc-chagall_abraham-and-three-angels-1.jpg,12,8,8
13160,Naive_Art_Primitivism/marc-chagall_david-with-the-head-of-goliath-comes-to-saul-i-samuel-xvii-55-58.jpg,12,7,8
13161,Naive_Art_Primitivism/marc-chagall_king-david-1963.jpg,12,7,8
13162,Naive_Art_Primitivism/marc-chagall_isaiah-1956.jpg,12,7,8
13163,Naive_Art_Primitivism/marc-chagall_apothecary-in-vitebsk-1914.jpg,12,1,8
13164,Naive_Art_Primitivism/marc-chagall_illustration-for-louis-aragon-s-work-one-who-says-things-without-saying-anything-1976-8.jpg,12,3,8
13165,Naive_Art_Primitivism/marc-chagall_banquet-degenerates-into-brawl.jpg,12,3,8
13166,Naive_Art_Primitivism/marc-chagall_having-become-the-favorite-the-pharaoh-joseph-gets-his-brothers-come-to-egypt-requests-food.jpg,12,7,8
13167,Naive_Art_Primitivism/marc-chagall_untitled-1959.jpg,12,8,8
13168,Naive_Art_Primitivism/marc-chagall_the-story-of-the-rooster-the-little-goat.jpg,12,3,8
13169,Naive_Art_Primitivism/marc-chagall_miriam-dances-1931.jpg,12,7,8
13170,Naive_Art_Primitivism/marc-chagall_ruth-at-the-feet-of-boaz-1960.jpg,12,7,8
13171,Naive_Art_Primitivism/marc-chagall_study-to-striking-rock-2.jpg,12,8,8
13172,Naive_Art_Primitivism/marc-chagall_study-to-striking-rock.jpg,12,8,8
13173,Naive_Art_Primitivism/marc-chagall_parade-1980.jpg,12,2,8
13174,Naive_Art_Primitivism/marc-chagall_solomon-on-the-throne-i-kings-x-18-20.jpg,12,7,8
13175,Naive_Art_Primitivism/marc-chagall_saint-paul-de-vance-at-sunset-1977.jpg,12,2,8
13176,Naive_Art_Primitivism/marc-chagall_the-tablets-of-law-1962.jpg,12,7,8
13177,Naive_Art_Primitivism/marc-chagall_sarah-and-abimelech-1960.jpg,12,7,8
13178,Naive_Art_Primitivism/marc-chagall_the-circus-musicians.jpg,12,2,8
13179,Naive_Art_Primitivism/marc-chagall_the-wedding-1944.jpg,12,2,8
13180,Naive_Art_Primitivism/marc-chagall_the-creation-of-man-1.jpg,12,8,8
13181,Naive_Art_Primitivism/marc-chagall_prophet-daniel-with-lions-1956.jpg,12,7,8
13182,Naive_Art_Primitivism/marc-chagall_jacob-wrestling-with-the-angel-3.jpg,12,7,8
13183,Naive_Art_Primitivism/marc-chagall_rainbow-in-the-sky-a-sign-of-covenant-between-god-and-earth-1931-1.jpg,12,7,8
13184,Expressionism/marc-chagall_red-nude-sitting-up-1908.jpg,12,5,5
13185,Naive_Art_Primitivism/marc-chagall_for-vava-1955.jpg,12,6,8
13186,Naive_Art_Primitivism/marc-chagall_lunaria-1967.jpg,12,9,8
13187,Naive_Art_Primitivism/marc-chagall_the-blue-face-1967.jpg,12,6,8
13188,Naive_Art_Primitivism/marc-chagall_moses-with-the-burning-bush.jpg,12,8,8
13189,Naive_Art_Primitivism/marc-chagall_bathsheba-reminds-david-of-his-promise-to-appoint-their-son-solomon-as-king-of-israel-after-him-1956.jpg,12,7,8
13190,Naive_Art_Primitivism/marc-chagall_striking-the-rock-4.jpg,12,8,8
13191,Naive_Art_Primitivism/marc-chagall_the-torah-the-second-state-1983.jpg,12,7,8
13192,Expressionism/marc-chagall_lisa-with-a-mandolin-1914.jpg,12,6,5
13193,Naive_Art_Primitivism/marc-chagall_pliushkin-s-room.jpg,12,3,8
13194,Naive_Art_Primitivism/marc-chagall_the-israelites-pass-the-red-sea-however-the-first-chariots-of-the-egyptian-army-are-drowned.jpg,12,7,8
13195,Naive_Art_Primitivism/marc-chagall_paradise-1960.jpg,12,7,8
13196,Naive_Art_Primitivism/marc-chagall_fiancee-with-bouquet-1977.jpg,12,2,8
13197,Naive_Art_Primitivism/marc-chagall_study-to-jacob-wrestling-with-the-angel-1.jpg,12,7,8
13198,Naive_Art_Primitivism/marc-chagall_study-to-striking-rock-1.jpg,12,8,8
13199,Expressionism/marc-chagall_man-with-a-cat-and-woman-with-a-child-1914.jpg,12,2,5
13200,Naive_Art_Primitivism/marc-chagall_russian-village-1929.jpg,12,1,8
13201,Naive_Art_Primitivism/marc-chagall_eve.jpg,12,7,8
13202,Naive_Art_Primitivism/marc-chagall_jacob-wrestling-with-the-angel-7.jpg,12,7,8
13203,Expressionism/marc-chagall_musician-with-violin-1919.jpg,12,6,5
13204,Naive_Art_Primitivism/marc-chagall_the-tablets-of-law-1961.jpg,12,7,8
13205,Naive_Art_Primitivism/marc-chagall_jacob-weeps-over-joseph-s-tunic-1931.jpg,12,7,8
13206,Naive_Art_Primitivism/marc-chagall_solomon-1956.jpg,12,7,8
13207,Naive_Art_Primitivism/marc-chagall_a-blue-cow-1967.jpg,12,2,8
13208,Naive_Art_Primitivism/marc-chagall_the-man-guided-by-the-lord-the-right-way-isaiah-lviii-8-11.jpg,12,7,8
13209,Naive_Art_Primitivism/marc-chagall_peasant-with-bouquet-1968.jpg,12,2,8
13210,Naive_Art_Primitivism/marc-chagall_peace-and-glory-were-brought-to-jerusalem-with-the-forgiveness-of-god-isaiah-lii-1-7.jpg,12,7,8
13211,Naive_Art_Primitivism/marc-chagall_illustration-for-louis-aragon-s-work-one-who-says-things-without-saying-anything-1976-3.jpg,12,3,8
13212,Naive_Art_Primitivism/marc-chagall_jacob-blessed-two-sons-of-joseph-despite-joseph-he-raises-his-right-hand-on-the-head-of-the.jpg,12,7,8
13213,Naive_Art_Primitivism/marc-chagall_a-house-in-liozna-1908.jpg,12,1,8
13214,Naive_Art_Primitivism/marc-chagall_noah-lets-go-the-dove-through-the-window-of-the-ark-genesis-viii-6-9.jpg,12,7,8
13215,Naive_Art_Primitivism/marc-chagall_joseph-a-shepherd-1931.jpg,12,7,8
13216,Naive_Art_Primitivism/marc-chagall_god-turns-moses-staff-into-a-serpent-1966.jpg,12,7,8
